tanggal_entry;PARTNO_INDUK;Part No.;Part Name;Shop Code;Job No.;Qty/Kbn;Rack Address;Hole Address;Rack Layer;Position;Cap Hole;Ratio;Part Remark;Implementation Date;Type;Code Area;Area;Zone;POS
13/09/2019 09:00;47131-BZ050-00;47131-BZ050-00;CUSHION;ASSY 2;NX-3698;150;P-CH2-I01;N11;3;TOP;6;100;1 - Full JIT;24-Mar-2019;ADD;I;PRODUCTION;CH 2;SPS Engine LH ( Chasis 2 )
13/09/2019 09:00;77754-BZ040-00;77754-BZ040-00;HOSE CHARCOAL CANISTER OUTLET NO.1;ASSY 2;AX-1376;180;P-CH2-I01;N12;3;TOP;6;100;1 - Full JIT;24-Mar-2019;ADD;I;PRODUCTION;CH 2;SPS Engine LH ( Chasis 2 )
13/09/2019 09:00;65637-BZ110-00;65637-BZ110-00;LINER RR WHEEL HOUSE RH;ASSY 2;GT-2363;20;P-CH2-I01;N13;3;TOP;6;100;1 - Full JIT;24-Mar-2019;ADD;I;PRODUCTION;CH 2;SPS Engine LH ( Chasis 2 )
13/09/2019 09:00;76621-BZ060-00;76621-BZ060-00;MUDGUARD FR FENDER RH;ASSY 2;GT-0867;30;P-CH2-I01;N14;4;TOP;12;100;1 - Full JIT;24-Mar-2019;ADD;I;PRODUCTION;CH 2;SPS Engine LH ( Chasis 2 )
13/09/2019 09:00;76621-BZ090-00;76621-BZ090-00;MUDGUARD FR FENDER RH;ASSY 2;NX-0855;10;P-CH2-I01;N15;4;TOP;12;100;1 - Full JIT;24-Mar-2019;ADD;I;PRODUCTION;CH 2;SPS Engine LH ( Chasis 2 )
13/09/2019 09:00;76622-BZ070-00;76622-BZ070-00;MUDGUARD FR FENDER LH;ASSY 2;NX-0856;10;P-CH2-I01;N16;3;TOP;10;100;1 - Full JIT;30-Jul-2019;ADD;I;PRODUCTION;CH 2;SPS Engine LH ( Chasis 2 )
13/09/2019 09:00;65638-BZ110-00;65638-BZ110-00;LINER RR WHEEL HOUSE LH;ASSY 2;GT-2364;20;P-CH2-I01;N17;4;TOP;3;100;1 - Full JIT;24-Mar-2019;ADD;I;PRODUCTION;CH 2;SPS Engine LH ( Chasis 2 )
13/09/2019 09:00;87114-BZ010-00;87114-BZ010-00;COVER HEATER;ASSY 2;GT-1101;8;P-CH2-I01;N18;4;TOP;3;100;1 - Full JIT;24-Mar-2019;ADD;I;PRODUCTION;CH 2;SPS Engine LH ( Chasis 2 )
13/09/2019 09:00;65637-BZ161-00;65637-BZ161-00;LINER RR WHEEL HOUSE RH;ASSY 2;NX-1816;14;P-CH2-I02;N01;1;TOP;12;100;1 - Full JIT;24-Mar-2019;ADD;I;PRODUCTION;CH 2;Production Chasis1
13/09/2019 09:00;65638-BZ161-00;65638-BZ161-00;LINER RR WHEEL HOUSE LH;ASSY 2;NX-1818;14;P-CH2-I02;N02;1;TOP;12;100;1 - Full JIT;24-Mar-2019;ADD;I;PRODUCTION;CH 2;Production Chasis1
13/09/2019 09:00;65638-BZ051-00;65638-BZ051-00;LINER RR WHEEL HOUSE LH;ASSY 2;NX-1817;14;P-CH2-I02;N03;1;TOP;10;100;1 - Full JIT;24-Mar-2019;ADD;I;PRODUCTION;CH 2;Production Chasis1
13/09/2019 09:00;65637-BZ051-00;65637-BZ051-00;LINER RR WHEEL HOUSE RH;ASSY 2;NX-1815;14;P-CH2-I02;N04;1;TOP;10;100;1 - Full JIT;24-Mar-2019;ADD;I;PRODUCTION;CH 2;Production Chasis1
13/09/2019 09:00;37100-B5041-00;37100-B5041-00;SHAFT ASSY PROPELLER W/CTR BEARING;ASSY 2;TG-1473;2;P-CH2-I02;N05;1;TOP;4;100;1 - Full JIT;24-Mar-2019;ADD;I;PRODUCTION;CH 2;Production Chasis1
13/09/2019 09:00;9004A-46285-00;9004A-46285-00;CLAMP;ASSY 2;GT-1215;100;P-CH2-I02;N06;1;TOP;6;50;4 - Schedule;24-Mar-2019;ADD;I;PRODUCTION;CH 2;Production Chasis1
13/09/2019 09:00;31121-BZ050-00;31121-BZ050-00;COVER CLUTCH HOUSING;ASSY 2;GT-4614;60;P-CH2-I02;N07;1;TOP;3;100;1 - Full JIT;24-Mar-2019;ADD;I;PRODUCTION;CH 2;Production Chasis1
13/09/2019 09:00;9004A-17260-00;9004A-17260-00;NUT FLANGE;ASSY 2;GT-4552;1400;P-CH2-I02;N08;2;TOP;3;50;1 - Full JIT;24-Mar-2019;ADD;I;PRODUCTION;CH 2;Production Chasis1
13/09/2019 09:00;90044-61755-00;90044-61755-00;CLAMP;ASSY 2;TG-0275;200;P-CH2-I02;N09;2;TOP;3;100;1 - Full JIT;24-Mar-2019;ADD;I;PRODUCTION;CH 2;Production Chasis1
13/09/2019 09:00;9004A-46289-00;9004A-46289-00;CLAMP;ASSY 2;NX-1214;200;P-CH2-I02;N10;3;TOP;3;100;1 - Full JIT;24-Mar-2019;ADD;I;PRODUCTION;CH 2;Production Chasis1
13/09/2019 09:00;31121-BZ040-00;31121-BZ040-00;COVER CLUTCH HOUSING NO.1;ASSY 2;GT-0064;100;P-CH2-I02;N11;3;TOP;3;100;1 - Full JIT;24-Mar-2019;ADD;I;PRODUCTION;CH 2;Production Chasis1
13/09/2019 09:00;9004A-11311-00;9004A-11311-00;BOLT W/WASHER;ASSY 2;NX-3497;1000;P-CH2-I02;N12;3;TOP;3;34;1 - Full JIT;24-Mar-2019;ADD;I;PRODUCTION;CH 2;Production Chasis1
13/09/2019 09:00;9004A-46126-00;9004A-46126-00;CLAMP;ASSY 2;AX-0634;300;P-CH2-I02;N13;4;TOP;3;100;1 - Full JIT;24-Mar-2019;ADD;I;PRODUCTION;CH 2;Production Chasis1
13/09/2019 09:00;9004A-46133-00;9004A-46133-00;CLAMP;ASSY 2;AX-0637;200;P-CH2-I02;N17;4;TOP;3;100;1 - Full JIT;27-Jan-2019;ADD;I;PRODUCTION;CH 2;Production Chasis1
13/09/2019 09:00;9004A-20039-00;9004A-20039-00;WASHER PLATE;ASSY 2;AX-1614;250;P-CH2-I02;N18;4;TOP;3;100;1 - Full JIT;24-Mar-2019;ADD;I;PRODUCTION;CH 2;Production Chasis1
13/09/2019 09:00;76645-BZ030-00;76645-BZ030-00;BRACKET QUARTER PANEL RR MUDGUARD;ASSY 2;NX-1280;100;P-CH2-I02;N19;4;TOP;3;100;1 - Full JIT;24-Mar-2019;ADD;I;PRODUCTION;CH 2;Production Chasis1
13/09/2019 09:00;31121-BZ010-00;31121-BZ010-00;COVER CLUTCH HOUSING;ASSY 2;AX-0313;90;P-CH2-I03;N01;1;TOP;6;100;1 - Full JIT;24-Mar-2019;ADD;I;PRODUCTION;CH 2;Production Chasis1
13/09/2019 09:00;31347-BZ050-00;31347-BZ050-00;CLAMP CLUTCH CABLE;ASSY 2;GT-0073;100;P-CH2-I03;N02;1;TOP;6;50;4 - Schedule;24-Mar-2019;ADD;I;PRODUCTION;CH 2;Production Chasis1
13/09/2019 09:00;31347-BZ030-00;31347-BZ030-00;CLAMP CLUTCH CABLE;ASSY 2;GT-0071;100;P-CH2-I03;N03;1;TOP;6;50;4 - Schedule;24-Mar-2019;ADD;I;PRODUCTION;CH 2;Production Chasis1
13/09/2019 09:00;31347-BZ040-00;31347-BZ040-00;CLAMP CLUTCH CABLE;ASSY 2;GT-0072;60;P-CH2-I03;N04;1;TOP;6;50;4 - Schedule;24-Mar-2019;ADD;I;PRODUCTION;CH 2;Production Chasis1
13/09/2019 09:00;9004A-20016-00;9004A-20016-00;WASHER PLATE;ASSY 2;AX-0628;200;P-CH2-I03;N05;2;TOP;3;50;1 - Full JIT;24-Mar-2019;ADD;I;PRODUCTION;CH 2;Production Chasis1
13/09/2019 09:00;90044-68367-00;90044-68367-00;CLIP;ASSY 2;TG-0306;300;P-CH2-I03;N06;2;TOP;3;100;1 - Full JIT;24-Mar-2019;ADD;I;PRODUCTION;CH 2;Production Chasis1
13/09/2019 09:00;9004A-11276-00;9004A-11276-00;BOLT W/WASHER;ASSY 2;TG-1421;600;P-CH2-I03;N07;2;TOP;3;100;1 - Full JIT;24-Mar-2019;ADD;I;PRODUCTION;CH 2;Production Chasis1
13/09/2019 09:00;90041-77020-00;90041-77020-00;NUT LOCK;ASSY 2;NX-3562;400;P-CH2-I03;N08;2;TOP;3;100;1 - Full JIT;24-Mar-2019;ADD;I;PRODUCTION;CH 2;Production Chasis1
13/09/2019 09:00;9004A-11221-00;9004A-11221-00;BOLT W/WASHER;ASSY 2;AX-2912;1500;P-CH2-I03;N09;3;TOP;3;17;1 - Full JIT;24-Mar-2019;ADD;I;PRODUCTION;CH 2;Production Chasis1
13/09/2019 09:00;90044-64865-00;90044-64865-00;CLAMP;ASSY 2;TG-1306;100;P-CH2-I03;N10;3;TOP;3;100;1 - Full JIT;24-Mar-2019;ADD;I;PRODUCTION;CH 2;Production Chasis1
13/09/2019 09:00;9004A-11240-00;9004A-11240-00;BOLT FLANGE W/WASHER;ASSY 2;TR-3718;1150;P-CH2-I03;N11;3;TOP;3;20;1 - Full JIT;24-Mar-2019;ADD;I;PRODUCTION;CH 2;Production Chasis1
13/09/2019 09:00;91611-60612-00;91611-60612-00;BOLT W/WASHER;ASSY 2;RT-0481;2000;P-CH2-I03;N12;3;TOP;3;34;1 - Full JIT;24-Mar-2019;ADD;I;PRODUCTION;CH 2;Production Chasis1
13/09/2019 09:00;9004A-15060-00;9004A-15060-00;SCREW W/WASHER TAPPING;ASSY 2;NX-1936;2000;P-CH2-I03;N13;4;TOP;3;25;1 - Full JIT;24-Mar-2019;ADD;I;PRODUCTION;CH 2;Production Chasis1
13/09/2019 09:00;9004A-11277-00;9004A-11277-00;BOLT W/WASHER;ASSY 2;GT-3790;500;P-CH2-I03;N14;4;TOP;3;100;1 - Full JIT;24-Mar-2019;ADD;I;PRODUCTION;CH 2;Production Chasis1
13/09/2019 09:00;9004A-11340-00;9004A-11340-00;BOLT W/WASHER;ASSY 2;NX-3778;1200;P-CH2-I03;N15;5;TOP;3;34;1 - Full JIT;24-Mar-2019;ADD;I;PRODUCTION;CH 2;Production Chasis1
13/09/2019 09:00;9004A-11283-00;9004A-11283-00;BOLT W/WASHER;ASSY 2;XN-0255;700;P-CH2-I03;N17;4;TOP;3;34;1 - Full JIT;24-Mar-2019;ADD;I;PRODUCTION;CH 2;Production Chasis1
13/09/2019 09:00;9004A-11188-00;9004A-11188-00;BOLT W/WASHER;ASSY 2;TR-2036;2000;P-CH2-I03;N18;5;TOP;3;20;1 - Full JIT;24-Mar-2019;ADD;I;PRODUCTION;CH 2;Production Chasis1
13/09/2019 09:00;9004A-10217-00;9004A-10217-00;BOLT FLANGE;ASSY 2;NX-3730;800;P-CH2-I03;N19;5;TOP;3;17;1 - Full JIT;27-Jan-2019;ADD;I;PRODUCTION;CH 2;Production Chasis1
13/09/2019 09:00;9004A-46395-00;9004A-46395-00;CLIP;ASSY 2;CA-1077;100;P-CH2-I04;N01;1;TOP;3;25;1 - Full JIT;24-Mar-2019;ADD;I;PRODUCTION;CH 2;Production Chasis1
13/09/2019 09:00;9004A-11347-00;9004A-11347-00;BOLT FLANGE;ASSY 2;NT-0990;90;P-CH2-I04;N02;1;TOP;3;100;1 - Full JIT;30-Jul-2019;ADD;I;PRODUCTION;CH 2;Production Chasis1
13/09/2019 09:00;90467-34004-00;90467-34004-00;CLIP;ASSY 2;TG-0746;175;P-CH2-I04;N03;1;TOP;6;50;1 - Full JIT;17-Oct-2018;ADD;I;PRODUCTION;CH 2;Production Chasis1
13/09/2019 09:00;91671-80616-00;91671-80616-00;BOLT FLANGE W/WASHER;ASSY 2;NX-2405;1300;P-CH2-I04;N05;2;TOP;3;17;1 - Full JIT;24-Mar-2019;ADD;I;PRODUCTION;CH 2;Production Chasis1
13/09/2019 09:00;9004A-11273-00;9004A-11273-00;BOLT W/WASHER;ASSY 2;NX-4877;1000;P-CH2-I04;N06;2;TOP;3;25;1 - Full JIT;30-Jul-2019;ADD;I;PRODUCTION;CH 2;Production Chasis1
13/09/2019 09:00;33829-BZ050-00;33829-BZ050-00;CLAMP TRANSMISSION CONTROL CABLE;ASSY 2;GT-3112;85;P-CH2-I04;N07;2;TOP;3;100;1 - Full JIT;24-Mar-2019;ADD;I;PRODUCTION;CH 2;Production Chasis1
13/09/2019 09:00;9004A-95048-00;9004A-95048-00;PLUG HOLE;ASSY 2;AX-1897;1500;P-CH2-I04;N08;2;TOP;3;17;1 - Full JIT;24-Mar-2019;ADD;I;PRODUCTION;CH 2;Production Chasis1
13/09/2019 09:00;90044-68380-00;90044-68380-00;CLIP;ASSY 2;TG-1444;250;P-CH2-I04;N10;3;TOP;3;100;1 - Full JIT;24-Mar-2019;ADD;I;PRODUCTION;CH 2;Production Chasis1
13/09/2019 09:00;90044-01093-00;90044-01093-00;BOLT UNION;ASSY 2;TG-0674;200;P-CH2-I04;N11;3;TOP;3;50;1 - Full JIT;24-Mar-2019;ADD;I;PRODUCTION;CH 2;Production Chasis1
13/09/2019 09:00;90041-19747-00;90041-19747-00;BOLT W/WASHER;ASSY 2;NX-2396;500;P-CH2-I04;N12;3;BOTTOM;3;34;1 - Full JIT;24-Mar-2019;ADD;I;PRODUCTION;CH 2;Production Chasis1
13/09/2019 09:00;91552-81022-00;91552-81022-00;BOLT FLANGE;ASSY 2;TR-3357;500;P-CH2-I04;N13;3;TOP;2;100;1 - Full JIT;24-Mar-2019;ADD;I;PRODUCTION;CH 2;Production Chasis1
13/09/2019 09:00;46467-BZ010-00;46467-BZ010-00;CLAMP CABLE RH;ASSY 2;AX-0608;200;P-CH2-I04;N14;4;BOTTOM;3;50;1 - Full JIT;24-Mar-2019;ADD;I;PRODUCTION;CH 2;Production Chasis1
13/09/2019 09:00;9004A-11321-00;9004A-11321-00;BOLT W/WASHER;ASSY 2;NX-3694;350;P-CH2-I04;N15;4;BOTTOM;3;100;1 - Full JIT;24-Mar-2019;ADD;I;PRODUCTION;CH 2;Production Chasis1
13/09/2019 09:00;9004A-10168-00;9004A-10168-00;BOLT FLANGE;ASSY 2;NX-3966;1500;P-CH2-I04;N16;4;BOTTOM;3;13;1 - Full JIT;24-Mar-2019;ADD;I;PRODUCTION;CH 2;Production Chasis1
13/09/2019 09:00;90041-01494-00;90041-01494-00;BOLT HEXAGON;ASSY 2;TG-0550;500;P-CH2-I04;N17;4;BOTTOM;3;50;1 - Full JIT;24-Mar-2019;ADD;I;PRODUCTION;CH 2;Production Chasis1
13/09/2019 09:00;90044-30337-00;90044-30337-00;GASKET;ASSY 2;XN-0464;400;P-CH2-I04;N18;5;BOTTOM;4;100;1 - Full JIT;24-Mar-2019;ADD;I;PRODUCTION;CH 2;Production Chasis1
13/09/2019 09:00;9004A-11235-00;9004A-11235-00;BOLT W/WASHER;ASSY 2;TR-3693;1200;P-CH2-I04;N19;5;BOTTOM;3;100;1 - Full JIT;24-Mar-2019;ADD;I;PRODUCTION;CH 2;Production Chasis1
13/09/2019 09:00;53651-BZ020-00;53651-BZ020-00;BRACE RR FLOOR SIDE MEMBER;ASSY 2;NX-2807;24;P-CH2-I04;N20;5;TOP;3;100;1 - Full JIT;09-Apr-2019;ADD;I;PRODUCTION;CH 2;Production Chasis1
13/09/2019 09:00;87208-BZ010-00;87208-BZ010-00;PIPE SUB-ASSY WATER;ASSY 2;GT-1104;5;P-CH2-I04;N21;5;TOP;4;100;1 - Full JIT;30-Jul-2019;ADD;I;PRODUCTION;CH 2;Production Chasis1
13/09/2019 09:00;9004A-11273-00;9004A-11273-00;BOLT W/WASHER;ASSY 2;TG-1399;1000;P-CH2-I04;N22;5;TOP;4;25;1 - Full JIT;30-Jul-2019;ADD;I;PRODUCTION;CH 2;Production Chasis1
13/09/2019 09:00;9004A-95054-00;9004A-95054-00;PLUG HOLE;ASSY 2;AX-2204;1000;P-CH2-I05;N01;1;TOP;12;50;1 - Full JIT;24-Mar-2019;ADD;I;PRODUCTION;CH 2;Production Chasis1
13/09/2019 09:00;9004A-20017-00;9004A-20017-00;WASHER PLATE;ASSY 2;AX-0629;200;P-CH2-I05;N02;2;TOP;3;100;1 - Full JIT;24-Mar-2019;ADD;I;PRODUCTION;CH 2;Production Chasis1
13/09/2019 09:00;9004A-20044-00;9004A-20044-00;WASHER PLATE;ASSY 2;TR-0499;200;P-CH2-I05;N03;2;TOP;3;100;1 - Full JIT;24-Mar-2019;ADD;I;PRODUCTION;CH 2;Production Chasis1
13/09/2019 09:00;48706-BZ060-00;48706-BZ060-00;BUSH SUB-ASSY LATERAL CONTROL ROD;ASSY 2;NX-2316;160;P-CH2-I05;N04;3;TOP;6;100;1 - Full JIT;24-Mar-2019;ADD;I;PRODUCTION;CH 2;Production Chasis1
13/09/2019 09:00;9004A-94098-00;9004A-94098-00;HOSE FLEXIBLE;ASSY 2;TG-0362;50;P-CH2-I06;N01;1;TOP;6;100;1 - Full JIT;24-Mar-2019;ADD;I;PRODUCTION;CH 2;S/A Transmisi
13/09/2019 09:00;91551-80865-00;91551-80865-00;BOLT FLANGE;ASSY 2;TG-0391;250;P-CH2-I06;N02;1;TOP;6;100;1 - Full JIT;24-Mar-2019;ADD;I;PRODUCTION;CH 2;S/A Transmisi
13/09/2019 09:00;31470-BZ020-00;31470-BZ020-00;CYLINDER ASSY CLUTCH RELEASE;ASSY 2;TG-0016;10;P-CH2-I06;N03;1;TOP;4;100;1 - Full JIT;24-Mar-2019;ADD;I;PRODUCTION;CH 2;S/A Transmisi
13/09/2019 09:00;31470-BZ050-00;31470-BZ050-00;CYLINDER ASSY CLUTCH RELEASE;ASSY 2;RT-0781;10;P-CH2-I06;N04;1;TOP;4;100;1 - Full JIT;24-Mar-2019;ADD;I;PRODUCTION;CH 2;S/A Transmisi
13/09/2019 09:00;90041-19976-00;90041-19976-00;BOLT W/WASHER;ASSY 2;TG-0230;150;P-CH2-I06;N05;2;TOP;3;100;1 - Full JIT;24-Mar-2019;ADD;I;PRODUCTION;CH 2;S/A Transmisi
13/09/2019 09:00;90041-05274-00;90041-05274-00;BOLT WASHER BASED HEAD HEXAGON;ASSY 2;TG-0564;1000;P-CH2-I06;N06;2;TOP;3;100;1 - Full JIT;24-Mar-2019;ADD;I;PRODUCTION;CH 2;S/A Transmisi
13/09/2019 09:00;9004A-10163-00;9004A-10163-00;BOLT FLANGE;ASSY 2;TG-1418;700;P-CH2-I06;N07;2;TOP;3;50;1 - Full JIT;24-Mar-2019;ADD;I;PRODUCTION;CH 2;S/A Transmisi
13/09/2019 09:00;90041-16456-00;90041-16456-00;BOLT STUD;ASSY 2;TG-0225;200;P-CH2-I06;N08;2;TOP;3;100;1 - Full JIT;24-Mar-2019;ADD;I;PRODUCTION;CH 2;S/A Transmisi
13/09/2019 09:00;9004A-11326-00;9004A-11326-00;BOLT FLANGE W/WASHER;ASSY 2;XN-0388;600;P-CH2-I06;N09;3;TOP;3;50;1 - Full JIT;24-Mar-2019;ADD;I;PRODUCTION;CH 2;S/A Transmisi
13/09/2019 09:00;90041-05273-00;90041-05273-00;BOLT WASHER BASED HEAD HEXAGON;ASSY 2;TG-0563;1000;P-CH2-I06;N10;3;TOP;3;100;1 - Full JIT;24-Mar-2019;ADD;I;PRODUCTION;CH 2;S/A Transmisi
13/09/2019 09:00;90044-01079-00;90044-01079-00;BOLT UNION;ASSY 2;TG-0672;400;P-CH2-I06;N11;4;TOP;3;100;1 - Full JIT;24-Mar-2019;ADD;I;PRODUCTION;CH 2;S/A Transmisi
13/09/2019 09:00;90041-20036-00;90041-20036-00;BOLT W/WASHER;ASSY 2;TG-0231;80;P-CH2-I06;N12;3;TOP;3;100;1 - Full JIT;24-Mar-2019;ADD;I;PRODUCTION;CH 2;S/A Transmisi
13/09/2019 09:00;91671-80850-00;91671-80850-00;BOLT FLANGE W/WASHER;ASSY 2;TG-1318;450;P-CH2-I06;N13;4;TOP;3;100;1 - Full JIT;24-Mar-2019;ADD;I;PRODUCTION;CH 2;S/A Transmisi
13/09/2019 09:00;9004A-10223-00;9004A-10223-00;BOLT FLANGE;ASSY 2;XN-0389;600;P-CH2-I06;N14;4;TOP;3;50;1 - Full JIT;24-Mar-2019;ADD;I;PRODUCTION;CH 2;S/A Transmisi
13/09/2019 09:00;82715-BZ520-00;82715-BZ520-00;BRACKET WIRING HARNESS CLAMP;ASSY 2;GT-1036;200;P-CH2-I06;N15;4;TOP;3;100;1 - Full JIT;24-Mar-2019;ADD;I;PRODUCTION;CH 2;S/A Transmisi
13/09/2019 09:00;90041-16455-00;90041-16455-00;BOLT STUD;ASSY 2;TG-0224;180;P-CH2-I06;N16;5;TOP;3;100;1 - Full JIT;24-Mar-2019;ADD;I;PRODUCTION;CH 2;S/A Transmisi
13/09/2019 09:00;82715-BZA80-00;82715-BZA80-00;BRACKET WIRING HARNESS CLAMP;ASSY 2;NX-3262;500;P-CH2-I06;N17;5;TOP;3;50;1 - Full JIT;24-Mar-2019;ADD;I;PRODUCTION;CH 2;S/A Transmisi
13/09/2019 09:00;47389-97201-00;47389-97201-00;GASKET FLEXIBLE HOSE;ASSY 2;TG-0472;1000;P-CH2-I06;N18;5;TOP;3;100;1 - Full JIT;24-Mar-2019;ADD;I;PRODUCTION;CH 2;S/A Transmisi
13/09/2019 09:00;17164-BZ050-00;17164-BZ050-00;BRACKET HEAT INSULATOR NO. 2;ASSY 2;GT-4186;80;P-CH2-I06;N19;5;TOP;3;100;1 - Full JIT;24-Mar-2019;ADD;I;PRODUCTION;CH 2;S/A Transmisi
13/09/2019 09:00;17163-BZ030-00;17163-BZ030-00;BRACKET HEAT INSULATOR NO. 1;ASSY 2;GT-4185;100;P-CH2-I06;N20;6;TOP;3;100;1 - Full JIT;24-Mar-2019;ADD;I;PRODUCTION;CH 2;S/A Transmisi
13/09/2019 09:00;17168-BZ010-00;17168-BZ010-00;INSULATOR EXHAUST MANIFOLD HEAT NO.2;ASSY 2;GT-1937;80;P-CH2-I06;N21;6;BOTTOM;3;100;1 - Full JIT;24-Mar-2019;ADD;I;PRODUCTION;CH 2;S/A Transmisi
13/09/2019 09:00;9004A-11339-00;9004A-11339-00;BOLT FLANGE W/WASHER;ASSY 2;GT-4582;500;P-CH2-I06;N22;6;TOP;3;50;1 - Full JIT;24-Mar-2019;ADD;I;PRODUCTION;CH 2;S/A Transmisi
13/09/2019 09:00;91672-81050-00;91672-81050-00;BOLT FLANGE W/WASHER;ASSY 2;GT-4330;200;P-CH2-I06;N23;6;BOTTOM;3;100;1 - Full JIT;24-Mar-2019;ADD;I;PRODUCTION;CH 2;S/A Transmisi
13/09/2019 09:00;9004A-10195-00;9004A-10195-00;BOLT FLANGE;ASSY 2;GT-4732;500;P-CH2-I06;N24;6;TOP;3;100;1 - Full JIT;09-Apr-2019;ADD;I;PRODUCTION;CH 2;S/A Transmisi
13/09/2019 09:00;9004A-10237-00;9004A-10237-00;BOLT FLANGE;ASSY 2;GT-4819;300;P-CH2-I06;N25;6;TOP;3;50;1 - Full JIT;16-May-2019;ADD;I;PRODUCTION;CH 2;S/A Transmisi
13/09/2019 09:00;90044-66009-00;90044-66009-00;CLIP HOSE;ASSY 2;TG-0292;200;P-CH2-I07;N01;1;TOP;10;50;1 - Full JIT;24-Mar-2019;ADD;I;PRODUCTION;CH 2;S/A Fuel Tank
13/09/2019 09:00;77269-BZ050-00;77269-BZ050-00;HOSE FUEL TANK BREATHER;ASSY 2;GT-0882;48;P-CH2-I07;N02;1;TOP;10;50;1 - Full JIT;27-Jan-2019;ADD;I;PRODUCTION;CH 2;S/A Fuel Tank
13/09/2019 09:00;77259-BZ030-00;77259-BZ030-00;HOSE FUEL;ASSY 2;GT-0881;80;P-CH2-I07;N03;1;TOP;5;100;1 - Full JIT;24-Mar-2019;ADD;I;PRODUCTION;CH 2;S/A Fuel Tank
13/09/2019 09:00;90044-60129-00;90044-60129-00;CLAMP HOSE;ASSY 2;TG-1111;100;P-CH2-I07;N04;1;TOP;5;100;1 - Full JIT;24-Mar-2019;ADD;I;PRODUCTION;CH 2;S/A Fuel Tank
13/09/2019 09:00;90959-04001-00;90959-04001-00;CLIP BREATHER HOSE;ASSY 2;TG-1121;250;P-CH2-I07;N05;1;TOP;5;50;1 - Full JIT;24-Mar-2019;ADD;I;PRODUCTION;CH 2;S/A Fuel Tank
13/09/2019 09:00;77108-B2010-00;77108-B2010-00;VALVE SUB-ASSY FUEL TANK FILLER CHECK;ASSY 2;TG-0515;200;P-CH2-I07;N06;1;TOP;5;100;1 - Full JIT;24-Mar-2019;ADD;I;PRODUCTION;CH 2;S/A Fuel Tank
13/09/2019 09:00;82415-BZ121-00;82415-BZ121-00;WIRE FUEL PUMP;ASSY 2;GT-3343;25;P-CH2-I07;N07;1;TOP;7;100;1 - Full JIT;27-Jan-2019;ADD;I;PRODUCTION;CH 2;S/A Fuel Tank
13/09/2019 09:00;77213-BZ160-00;77213-BZ160-00;HOSE FUEL TANK TO FILLER PIPE                    ;ASSY 2;NX-3149;20;P-CH2-I07;N08;1;TOP;9;100;1 - Full JIT;24-Mar-2019;ADD;I;PRODUCTION;CH 2;S/A Fuel Tank
13/09/2019 09:00;77213-BZ050-00;77213-BZ050-00;HOSE FUEL TANK TO FILLER PIPE;ASSY 2;GT-0877;24;P-CH2-I07;N09;1;TOP;9;100;1 - Full JIT;24-Mar-2019;ADD;I;PRODUCTION;CH 2;S/A Fuel Tank
13/09/2019 09:00;77203-BZ120-00;77203-BZ120-00;TUBE SUB-ASSY FUEL SUCTION;ASSY 2;GT-3837;40;P-CH2-I07;N10;1;TOP;4;100;1 - Full JIT;24-Mar-2019;ADD;I;PRODUCTION;CH 2;S/A Fuel Tank
13/09/2019 09:00;77269-BZ060-00;77269-BZ060-00;HOSE FUEL TANK BREATHER;ASSY 2;TG-0158;40;P-CH2-I07;N11;2;TOP;5;50;1 - Full JIT;24-Mar-2019;ADD;I;PRODUCTION;CH 2;S/A Fuel Tank
13/09/2019 09:00;77213-BZ060-00;77213-BZ060-00;HOSE FUEL TANK TO FILLER PIPE;ASSY 2;TG-0157;20;P-CH2-I07;N12;2;TOP;5;100;1 - Full JIT;24-Mar-2019;ADD;I;PRODUCTION;CH 2;S/A Fuel Tank
13/09/2019 09:00;82415-BZ110-00;82415-BZ110-00;WIRE FUEL PUMP;ASSY 2;GT-1029;50;P-CH2-I07;N13;2;TOP;5;100;1 - Full JIT;24-Mar-2019;ADD;I;PRODUCTION;CH 2;S/A Fuel Tank
13/09/2019 09:00;77651-BZ030-00;77651-BZ030-00;CUSHION FUEL TANK NO.2;ASSY 2;GT-4613;800;P-CH2-I07;N14;2;TOP;5;100;1 - Full JIT;24-Mar-2019;ADD;I;PRODUCTION;CH 2;S/A Fuel Tank
13/09/2019 09:00;82415-BZ160-00;82415-BZ160-00;WIRE FUEL PUMP;ASSY 2;TR-3313;25;P-CH2-I07;N15;2;TOP;5;100;1 - Full JIT;24-Mar-2019;ADD;I;PRODUCTION;CH 2;S/A Fuel Tank
13/09/2019 09:00;77213-BZ170-00;77213-BZ170-00;HOSE FUEL TANK TO FILLER PIPE                    ;ASSY 2;NX-3150;20;P-CH2-I07;N16;2;TOP;5;100;1 - Full JIT;24-Mar-2019;ADD;I;PRODUCTION;CH 2;S/A Fuel Tank
13/09/2019 09:00;77269-BZ170-00;77269-BZ170-00;HOSE FUEL TANK BREATHER;ASSY 2;NX-3700;120;P-CH2-I07;N17;2;TOP;3;100;1 - Full JIT;24-Mar-2019;ADD;I;PRODUCTION;CH 2;S/A Fuel Tank
13/09/2019 09:00;9004A-46383-00;9004A-46383-00;CLIP;ASSY 2;RT-0853;100;P-CH2-I07;N18;2;TOP;5;25;1 - Full JIT;27-Jan-2019;ADD;I;PRODUCTION;CH 2;S/A Fuel Tank
